Wall time,Step,Value
1712813184.072247,1713,0.2901342809200287
1712813213.5910861,1719,0.29086679220199585
1712813232.3475208,1723,0.29019153118133545
1712813237.5494616,1724,0.29060325026512146
1712813242.2145083,1725,0.2904347777366638
1712813246.9234922,1726,0.2902665138244629
1712813271.2995956,1731,0.2905834913253784
1712813310.2512167,1739,0.2909718155860901
1712813315.4471674,1740,0.29137930274009705
1712813335.1290212,1744,0.2918578088283539
1712813344.4464881,1746,0.2915234863758087
1712813358.9112604,1749,0.2915951907634735
1712813363.542198,1750,0.2914285659790039
1712813368.772601,1751,0.2918332517147064
1712813373.8641944,1752,0.29223743081092834
1712813384.0698423,1754,0.29304447770118713
1712813388.8201616,1755,0.2928774952888489
1712813402.858151,1758,0.2923777103424072
1712813426.9085646,1763,0.292115718126297
1712813431.510565,1764,0.2919501066207886
1712813441.3110416,1766,0.2921857237815857
1712813455.8290567,1769,0.2922555208206177
1712813489.594003,1776,0.2922297418117523
1712813494.7584553,1777,0.2926280200481415
1712813499.9595582,1778,0.2930258810520172
1712813514.9194725,1781,0.29365524649620056
1712813534.523581,1785,0.29411765933036804
1712813539.1634233,1786,0.29395297169685364
1712813543.8781905,1787,0.29378846287727356
1712813557.931081,1790,0.2938547432422638
1712813562.5393949,1791,0.29369068145751953
1712813572.48968,1793,0.2939208149909973
1712813581.9573646,1795,0.29359331727027893
1712813591.2945266,1797,0.29326656460762024
1712813610.9477046,1801,0.2937256991863251
1712813620.749012,1803,0.2939545214176178
1712813649.1295884,1809,0.2935323417186737
1712813658.831967,1811,0.29376035928726196
1712813677.890247,1815,0.2936639189720154
1712813702.125378,1820,0.29395604133605957
1712813721.2982545,1824,0.29385966062545776
1712813735.8712666,1827,0.293924480676651
1712813740.587345,1828,0.293763667345047
1712813750.2130945,1830,0.29398906230926514
1712813754.9134858,1831,0.2938285171985626
1712813764.232778,1833,0.2935079038143158
1712813768.8626032,1834,0.29334786534309387
1712813774.060229,1835,0.29373297095298767
1712813783.790943,1837,0.29395753145217896
1712813788.4441874,1838,0.2937976121902466
1712813793.1063368,1839,0.29363784193992615
1712813826.8985841,1846,0.29360780119895935
1712813832.0862525,1847,0.29399025440216064
1712813836.6756656,1848,0.2938311696052551
1712813841.6386764,1849,0.29421308636665344
1712813855.6206956,1852,0.2937364876270294
1712813898.922547,1861,0.29392799735069275
1712813918.3421926,1865,0.29436996579170227
1712813922.9813051,1866,0.2942122220993042
1712813928.0987024,1867,0.2945902645587921
1712813932.7340672,1868,0.29443255066871643
1712813951.9862742,1872,0.29433760046958923
1712813956.7545261,1873,0.2941804528236389
1712813966.0903306,1875,0.29386666417121887
1712813970.7258925,1876,0.29371002316474915
1712813980.9893768,1878,0.2944622039794922
1712813995.0748897,1881,0.2939925491809845
1712814009.1425142,1884,0.2935244143009186
1712814014.2041063,1885,0.29389920830726624
1712814024.1662495,1887,0.29464757442474365
1712814033.898571,1889,0.2948650121688843
1712814043.5950468,1891,0.2950819730758667
1712814067.816362,1896,0.29535865783691406
1712814088.099368,1900,0.296842098236084
1712814102.622428,1903,0.2968996465206146
1712814122.0186644,1907,0.29732564091682434
1712814131.3065104,1909,0.29701414704322815
1712814136.41167,1910,0.2973822057247162
1712814141.507165,1911,0.2977498769760132
1712814156.2647252,1914,0.29832810163497925
1712814180.5304308,1919,0.29859301447868347
1712814208.523574,1925,0.29818183183670044
1712814213.1662915,1926,0.29802700877189636
1712814217.7880208,1927,0.2978723347187042
1712814232.1703598,1930,0.29792746901512146
1712814246.729304,1933,0.29849973320961
1712814260.8226917,1936,0.29907023906707764
1712814265.5173764,1937,0.2989158630371094
1712814285.3051674,1941,0.299845427274704
1712814289.958819,1942,0.2996910512447357
1712814294.59708,1943,0.299536794424057
1712814308.998469,1946,0.2995888888835907
1712814318.623578,1948,0.29979467391967773
1712814333.082563,1951,0.29984623193740845
1712814338.216047,1952,0.30020493268966675
1712814348.029277,1954,0.3004094064235687
1712814362.4315765,1957,0.3004598915576935
1712814381.9469252,1961,0.30086690187454224
1712814387.1012948,1962,0.3012232482433319
1712814392.2067113,1963,0.30157920718193054
1712814396.876241,1964,0.30142566561698914
1712814401.6109886,1965,0.30127227306365967
1712814411.331991,1967,0.30147433280944824
1712814415.9382348,1968,0.3013211488723755
1712814420.519813,1969,0.3011681139469147
1712814425.2141883,1970,0.3010152280330658
1712814454.4118624,1976,0.30161944031715393
1712814463.7169394,1978,0.30131447315216064
1712814473.4058757,1980,0.3015151619911194
1712814478.4723415,1981,0.3018677532672882
1712814483.422111,1982,0.3022199869155884
1712814488.064553,1983,0.3020675778388977
1712814493.2416732,1984,0.30241936445236206
1712814502.955603,1986,0.3026183247566223
1712814512.4048011,1988,0.302313894033432
1712814517.564611,1989,0.3026646673679352
1712814532.005587,1992,0.3027108311653137
1712814537.0842888,1993,0.30306071043014526
1712814550.926442,1996,0.30260521173477173
1712814651.3217616,2017,0.30242934823036194
1712814656.3855543,2018,0.3027750253677368
1712814675.0893822,2022,0.3021760582923889
1712814680.1721046,2023,0.3025210201740265
1712814685.3133178,2024,0.3028656244277954
1712814695.0610166,2026,0.3030602037906647
1712814699.6556766,2027,0.302910715341568
1712814709.5782945,2029,0.303104966878891
1712814724.4052882,2032,0.30364173650741577
1712814729.4993105,2033,0.30398425459861755
1712814739.1905289,2035,0.3041768968105316
1712814744.297694,2036,0.3045186698436737
1712814748.8820498,2037,0.304369181394577
1712814767.274701,2041,0.30426260828971863
1712814771.9911678,2042,0.30411362648010254
1712814781.4329057,2044,0.3038160502910614
1712814786.0836172,2045,0.30366748571395874
1712814800.969263,2048,0.30419921875
1712814810.8130052,2050,0.3043902516365051
1712814835.4817905,2055,0.30510950088500977
1712814840.4938145,2056,0.30544745922088623
1712814845.1994584,2057,0.30529898405075073
1712814849.891151,2058,0.3051506280899048
1712814897.612645,2068,0.30512571334838867
1712814901.726645,2069,0.30497825145721436
1712814911.6422489,2071,0.3051665723323822
1712814931.3928385,2075,0.3055421710014343
1712814950.204097,2079,0.30543529987335205
1712814955.342061,2080,0.3057692348957062
1712814978.272045,2085,0.3050359785556793
1712814988.0547256,2087,0.3052228093147278
1712814993.2234144,2088,0.3055555522441864
1712815002.531622,2090,0.3052631616592407
1712815007.1852245,2091,0.3051171600818634
1712815012.299497,2092,0.30544933676719666
1712815031.4486184,2096,0.30534350872039795
1712815041.0074627,2098,0.30505242943763733
1712815046.089269,2099,0.30538350343704224
1712815056.374403,2101,0.30604472756385803
1712815071.703402,2104,0.3070342242717743
1712815076.7946455,2105,0.3073634207248688
1712815081.540582,2106,0.30721747875213623
1712815086.1737902,2107,0.30707165598869324
1712815101.145291,2110,0.30758294463157654
1712815106.18543,2111,0.3079109489917755
1712815125.365629,2115,0.30780142545700073
1712815130.3752365,2116,0.3081285357475281
1712815149.9544325,2120,0.3084905743598938
1712815154.6592326,2121,0.30834510922431946
1712815164.3973558,2123,0.3085256814956665
1712815169.0967722,2124,0.3083804249763489
1712815173.7652066,2125,0.3082352876663208
1712815188.2095377,2128,0.308270663022995
1712815221.0155854,2135,0.3072599470615387
1712815226.0521727,2136,0.3075842559337616
1712815230.7772028,2137,0.3074403405189514
1712815244.9271498,2140,0.30700933933258057
1712815264.1393855,2144,0.3069029748439789
1712815293.4485204,2150,0.3074418604373932
1712815298.0691793,2151,0.3072989284992218
1712815317.3721962,2155,0.3071925640106201
1712815322.408192,2156,0.30751392245292664
1712815341.494025,2160,0.307407408952713
1712815346.1861365,2161,0.30726516246795654
1712815350.8568227,2162,0.3071230351924896
1712815355.5691464,2163,0.30698105692863464
1712815389.405589,2170,0.3073732852935791
1712815408.4832492,2174,0.3072676956653595
1712815417.719829,2176,0.3069852888584137
1712815422.7094424,2177,0.30730363726615906
1712815455.7699165,2184,0.30723443627357483
1712815465.6040113,2186,0.3074108064174652
1712815475.3812973,2188,0.3075868487358093
1712815484.70458,2190,0.3073059320449829
1712815509.9129744,2195,0.30797266960144043
1712815533.4036214,2200,0.307272732257843
1712815543.075679,2202,0.30744776129722595
1712815547.7493768,2203,0.30730822682380676
1712815552.3730423,2204,0.30716878175735474
1712815566.7766485,2207,0.30720433592796326
1712815582.1195526,2210,0.30814480781555176
1712815591.3613293,2212,0.3078661859035492
1712815596.4678178,2213,0.30817893147468567
1712815605.8348427,2215,0.30790066719055176
1712815610.4872615,2216,0.3077617287635803
1712815615.6872256,2217,0.3080739676952362
1712815640.701657,2222,0.3087308704853058
1712815645.95695,2223,0.309041827917099
1712815651.0096881,2224,0.3093525171279907
1712815660.8850665,2226,0.3095238208770752
1712815670.7156544,2228,0.3096947968006134
1712815699.8426287,2234,0.31065353751182556
1712815714.7544754,2237,0.31113097071647644
1712815729.570126,2240,0.31160715222358704
1712815744.0615916,2243,0.31163620948791504
1712815753.7387295,2245,0.31180399656295776
1712815801.6729403,2255,0.31175166368484497
1712815816.0685058,2258,0.31178033351898193
1712815821.1608903,2259,0.31208500266075134
1712815851.170729,2265,0.31302428245544434
1712815860.6253893,2267,0.31274813413619995
1712815865.3314471,2268,0.3126102387905121
1712815899.4221628,2275,0.3129670321941376
1712815908.8398502,2277,0.31269213557243347
1712815928.2586854,2281,0.31302061676979065
1712815932.9967978,2282,0.3128834366798401
1712815951.7640102,2286,0.3123359680175781
1712815980.6839063,2292,0.31239092350006104
1712815985.4029377,2293,0.3122546970844269
1712815990.4791317,2294,0.3125544786453247
1712816024.4608514,2301,0.3129074275493622
1712816048.9097984,2306,0.313529908657074
1712816053.6599727,2307,0.3133940100669861
1712816058.8247597,2308,0.31369149684906006
1712816068.6842656,2310,0.31385281682014465
1712816078.0500746,2312,0.31358131766319275
1712816097.500466,2316,0.313903272151947
1712816102.1632307,2317,0.31376779079437256
1712816116.7431898,2320,0.3137930929660797
1712816141.1219847,2325,0.31397849321365356
1712816169.6522887,2331,0.3140283226966858
1712816179.8733034,2333,0.3146163821220398
1712816194.6600535,2336,0.31506848335266113
1712816218.819777,2341,0.31524989008903503
1712816229.098354,2343,0.3158344030380249
1712816233.814912,2344,0.31569966673851013
1712816238.5590806,2345,0.3155650198459625
1712816247.8430305,2347,0.31529611349105835
1712816252.9418125,2348,0.31558772921562195
1712816257.6680136,2349,0.3154533803462982
1712816273.059201,2352,0.3163265287876129
1712816278.087748,2353,0.31661707162857056
1712816282.7059371,2354,0.3164825737476349
1712816302.629811,2358,0.31721797585487366
1712816311.987744,2360,0.31694915890693665
1712816326.9284098,2363,0.31739315390586853
1712816341.554025,2366,0.3174133598804474
1712816355.6340697,2369,0.31701138615608215
1712816370.275468,2372,0.3170320391654968
1712816379.6234615,2374,0.3167649507522583
1712816404.1159608,2379,0.3169398903846741
1712816433.3063745,2385,0.31740042567253113
1712816458.0323544,2390,0.3179916441440582
1712816466.8174222,2392,0.3177257478237152
1712816476.737996,2394,0.31787803769111633
1712816481.4167113,2395,0.31774529814720154
1712816486.095553,2396,0.3176126778125763
1712816490.8219023,2397,0.3174801766872406
1712816495.513071,2398,0.31734779477119446
1712816500.2018795,2399,0.3172155022621155
1712816514.6041946,2402,0.31723564863204956
1712816548.4290743,2409,0.3171440362930298
1712816563.4301965,2412,0.3175787627696991
1712816568.2507858,2413,0.31744715571403503
1712816582.8041205,2416,0.3174668848514557
1712816601.977276,2420,0.31735536456108093
1712816646.3767126,2429,0.31823796033859253
1712816661.322647,2432,0.31866776943206787
1712816680.5358093,2436,0.31855499744415283
1712816685.6078677,2437,0.3188346326351166
1712816695.4086792,2439,0.31898319721221924
1712816700.0663586,2440,0.3188524544239044
1712816709.8532174,2442,0.31900081038475037
1712816715.0846145,2443,0.31927958130836487
1712816744.4734654,2449,0.31972232460975647
1712816773.6684592,2455,0.3197556138038635
1712816793.3036008,2459,0.32004880905151367
1712816798.0466962,2460,0.319918692111969
1712816813.2539353,2463,0.3203410506248474
1712816822.5870454,2465,0.3200811445713043
1712816827.3537564,2466,0.3199513256549835
1712816836.745596,2468,0.31969204545021057
1712816846.4310515,2470,0.3198380470275879
1712816866.0004761,2474,0.3201293349266052
1712816875.3428423,2476,0.3198707699775696
1712816885.0695815,2478,0.32001614570617676
1712816919.2714353,2485,0.3203219175338745
1712816923.8765197,2486,0.3201930820941925
1712816943.554056,2490,0.32048192620277405
1712816963.6904957,2494,0.3211708068847656
1712816979.183782,2497,0.3219863772392273
1712816988.8651762,2499,0.32212886214256287
1712816993.4608893,2500,0.32199999690055847
